Hour,Occurrence Day Of Week,Incidents,Area Unit,Date,Number of Victimisations,Latitude,Longitude
10:00 am,Tue,Robbery,Three Kings,2022-12-27,1,-36.90823566,174.7537346
7:00 am,Tue,Theft,Auckland Central East,2022-12-27,1,-36.85030795,174.7741096
7:00 pm,Tue,Theft,Point Chevalier East,2022-12-27,1,-36.86854132,174.7123863
4:00 pm,Tue,Theft,Glen Eden East,2022-12-27,2,-36.90736365,174.6613756
4:00 pm,Tue,Theft,Sandringham West,2022-12-27,1,-36.88537911,174.731718
9:00 pm,Tue,Theft,Wiri,2022-12-27,1,-36.99426228,174.8870891
9:00 pm,Tue,Theft,Manukau Central,2022-12-27,2,-36.99207534,174.8805324
1:00 pm,Tue,Theft,Ellerslie South,2022-12-27,1,-36.89642477,174.8027213
5:00 pm,Tue,Theft,New Lynn North,2022-12-27,1,-36.9081816,174.6796099
4:00 pm,Tue,Theft,Lynnmall,2022-12-27,1,-36.90844118,174.6836551
10:00 pm,Tue,Battery,Auckland Central East,2022-12-27,1,-36.8572276,174.7621628
2:00 pm,Tue,Theft,Albany,2022-12-27,1,-36.72826501,174.7083748
7:00 pm,Tue,Theft,Lynnmall,2022-12-27,1,-36.91003435,174.6794365
4:00 am,Tue,Theft,Papatoetoe North,2022-12-27,1,-36.96977386,174.8589774
7:00 pm,Tue,Battery,Glen Innes West,2022-12-27,1,-36.87956619,174.8597016
7:00 pm,Tue,Theft,Elsmore Park,2022-12-27,1,-36.90052683,174.9043119
2:00 pm,Tue,Theft,Manukau Central,2022-12-27,1,-36.99207534,174.8805324
6:00 am,Tue,Theft,Puhinui South,2022-12-27,1,-36.98533104,174.8760424
11:00 am,Tue,Theft,Pakuranga Central,2022-12-27,1,-36.9135188,174.8723412
5:00 pm,Tue,Theft,Grey Lynn East,2022-12-27,1,-36.85853169,174.749547
11:00 am,Tue,Theft,Silverdale Central,2022-12-27,1,-36.61717052,174.6673809
10:00 am,Tue,Battery,Sandringham North,2022-12-27,1,-36.88277881,174.733734
8:00 pm,Tue,Theft,Pukekohe North,2022-12-27,1,-37.19919774,174.9023929
8:00 pm,Tue,Theft,Papakura Central,2022-12-27,1,-37.06462111,174.9414099
3:00 pm,Tue,Theft,Whenuapai West,2022-12-27,1,-36.81004025,174.6053882
2:00 pm,Tue,Theft,Takanini South,2022-12-27,1,-37.04898689,174.9294623
12:00 pm,Tue,Theft,Auckland Central West,2022-12-27,2,-36.85206038,174.7590447
3:00 pm,Tue,Theft,Auckland Central East,2022-12-27,2,-36.84651619,174.7688472
4:00 pm,Tue,Theft,Henderson South,2022-12-27,1,-36.88065872,174.6323057
8:00 pm,Tue,Theft,Remuera South,2022-12-27,1,-36.88966493,174.7940333
12:00 pm,Tue,Theft,Pinehill,2022-12-27,1,-36.73007535,174.7186223
1:00 pm,Tue,Theft,Tuff Crater,2022-12-27,1,-36.79813185,174.7464767
8:00 am,Tue,Theft,Takanini South,2022-12-27,1,-37.04898689,174.9294623
3:00 pm,Tue,Theft,Sandringham North,2022-12-27,2,-36.88277881,174.733734
11:00 am,Tue,Theft,Auckland Harbourside,2022-12-27,1,-36.84354482,174.7646723
2:00 am,Tue,Theft,Henderson South,2022-12-27,1,-36.89345834,174.6252521
12:00 pm,Tue,Theft,Hillsborough West,2022-12-27,1,-36.91580778,174.7565123
2:00 pm,Tue,Theft,Remuera South,2022-12-27,1,-36.88195062,174.7981034
11:00 am,Tue,Theft,Wellsford,2022-12-27,1,-36.2931449,174.5255387
7:00 am,Tue,Theft,Wesley,2022-12-27,2,-36.90839876,174.7322809
7:00 am,Tue,Theft,Westlake,2022-12-27,1,-36.78818097,174.755941
10:00 am,Tue,Theft,Auckland Central West,2022-12-27,1,-36.84473773,174.763539
7:00 am,Tue,Battery,Westlake,2022-12-27,1,-36.78069637,174.7577965
11:00 am,Mon,Theft,Weiti River,2022-12-26,1,-36.6220086,174.6742963
7:00 pm,Mon,Theft,Point England,2022-12-26,1,-36.88422423,174.8666622
8:00 am,Mon,Battery,Papakura Central,2022-12-26,1,-37.06420019,174.9442681
2:00 pm,Mon,Theft,Target Road,2022-12-26,1,-36.76748455,174.7385259
8:00 am,Mon,Theft,Papakura Central,2022-12-26,1,-37.06420019,174.9442681
10:00 am,Mon,Theft,Ormiston,2022-12-26,2,-36.96391614,174.9193481
4:00 pm,Mon,Theft,Huapai,2022-12-26,1,-36.77325505,174.5558055
11:00 am,Mon,Theft,Royal Oak,2022-12-26,1,-36.90998949,174.7745561
6:00 pm,Mon,Battery,Birdwood East,2022-12-26,1,-36.84425556,174.6012459
8:00 pm,Mon,Battery,Papakura Central,2022-12-26,2,-37.06348268,174.9421911
3:00 pm,Mon,Theft,Auckland Harbourside,2022-12-26,1,-36.84122098,174.7561549
2:00 pm,Mon,Theft,Papakura Central,2022-12-26,1,-37.06348268,174.9421911
1:00 pm,Mon,Theft,Albany,2022-12-26,2,-36.72826501,174.7083748
8:00 am,Mon,Theft,Edmonton,2022-12-26,1,-36.86660762,174.6448592
5:00 pm,Mon,Burglary,Onehunga South East,2022-12-26,1,-36.92241299,174.7864859
1:00 pm,Mon,Robbery,Helensville,2022-12-26,1,-36.67897635,174.4597403
7:00 am,Mon,Theft,Lynnmall,2022-12-26,1,-36.90905794,174.6918133
8:00 pm,Mon,Theft,Greenmount,2022-12-26,1,-36.93011926,174.9090076
7:00 am,Mon,Theft,Greenmount,2022-12-26,1,-36.93011926,174.9090076
3:00 am,Mon,Burglary,Sherbourne,2022-12-26,1,-36.87822414,174.759249
10:00 am,Mon,Battery,Weiti River,2022-12-26,1,-36.62436261,174.6823604
5:00 pm,Mon,Theft,Manukau Central,2022-12-26,2,-36.99121216,174.8743641
9:00 am,Mon,Theft,Rongomai,2022-12-26,1,-36.95929132,174.8950888
8:00 pm,Mon,Theft,Auckland Central West,2022-12-26,1,-36.84828715,174.7644706
2:00 am,Mon,Burglary,Clendon South,2022-12-26,1,-37.0288272,174.8665227
3:00 pm,Mon,Burglary,Mangere Bridge,2022-12-26,1,-36.95489695,174.783506
12:00 pm,Mon,Theft,Henderson South,2022-12-26,1,-36.89178459,174.6327504
4:00 pm,Mon,Robbery,Henderson South,2022-12-26,1,-36.89178459,174.6327504
6:00 pm,Mon,Theft,Ellerslie South,2022-12-26,1,-36.89642477,174.8027213
12:00 pm,Mon,Theft,Silverdale Central,2022-12-26,1,-36.62019223,174.6694789
3:00 am,Mon,Burglary,Onehunga South East,2022-12-26,1,-36.92413659,174.7847527
5:00 pm,Mon,Theft,Wade Heads,2022-12-26,1,-36.63646204,174.7463642
10:00 pm,Mon,Battery,Leabank,2022-12-26,1,-37.03182075,174.8822983
1:00 pm,Mon,Burglary,Onehunga South West,2022-12-26,1,-36.92534895,174.7667163
3:00 pm,Mon,Theft,Mt Wellington North,2022-12-26,2,-36.90394064,174.8427119
3:00 pm,Mon,Theft,Wiri,2022-12-26,1,-37.00142305,174.876826
7:00 pm,Mon,Theft,Favona West,2022-12-26,1,-36.95047911,174.7982003
2:00 pm,Mon,Theft,Red Beach East,2022-12-26,1,-36.60680219,174.6998464
5:00 pm,Mon,Theft,Albany,2022-12-26,1,-36.72826501,174.7083748
1:00 pm,Mon,Theft,Manukau Central,2022-12-26,1,-36.99121216,174.8743641
8:00 am,Mon,Theft,Papakura North,2022-12-26,1,-37.06004693,174.9416347
12:00 pm,Mon,Theft,Manukau Central,2022-12-26,1,-37.00773558,174.8613954
8:00 pm,Mon,Burglary,Mt Eden North,2022-12-26,1,-36.87132673,174.7598244
8:00 pm,Mon,Battery,Albany,2022-12-26,1,-36.72826501,174.7083748
6:00 am,Mon,Theft,Warkworth,2022-12-26,1,-36.40559304,174.6595428
11:00 am,Mon,Theft,Favona West,2022-12-26,1,-36.95047911,174.7982003
9:00 am,Mon,Theft,Albany,2022-12-26,1,-36.72826501,174.7083748
9:00 am,Mon,Theft,Papatoetoe Central,2022-12-26,1,-36.97113232,174.8597817
4:00 am,Mon,Burglary,Palm Heights,2022-12-26,1,-36.89170828,174.604074
8:00 pm,Mon,Battery,Hillpark,2022-12-26,1,-37.0191431,174.8974191
2:00 pm,Mon,Theft,Auckland Harbourside,2022-12-26,1,-36.84354482,174.7646723
9:00 am,Mon,Robbery,Silverdale Central,2022-12-26,1,-36.60040598,174.6689375
3:00 am,Mon,Burglary,Birkenhead East,2022-12-26,1,-36.81734907,174.7265781
4:00 pm,Mon,Theft,Lynnmall,2022-12-26,1,-36.90320174,174.6849858
3:00 pm,Mon,Theft,Glenbrook,2022-12-26,1,-37.21034902,174.7661945
10:00 am,Mon,Theft,Remuera South,2022-12-26,1,-36.88966493,174.7940333
4:00 am,Mon,Burglary,Waimauku,2022-12-26,1,-36.77175245,174.4869388
9:00 pm,Mon,Theft,Balmoral,2022-12-26,1,-36.87698856,174.7515977
9:00 am,Mon,Theft,Papakura North,2022-12-26,1,-37.05878393,174.9387655
11:00 am,Mon,Theft,Papakura North,2022-12-26,1,-37.05878393,174.9387655
6:00 pm,Mon,Theft,Browns Bay,2022-12-26,1,-36.71142343,174.7291879
8:00 pm,Mon,Theft,Lynnmall,2022-12-26,1,-36.91003435,174.6794365
7:00 am,Mon,Theft,Hatfields Beach,2022-12-26,1,-36.56346639,174.6951915
12:00 pm,Mon,Theft,Puhinui South,2022-12-26,1,-36.98533104,174.8760424
4:00 am,Mon,Burglary,Bledisloe Park,2022-12-26,1,-37.20230552,174.9067907
12:00 pm,Mon,Theft,Manukau Central,2022-12-26,1,-36.98972498,174.8845306
11:00 am,Mon,Theft,Sherbourne,2022-12-26,1,-36.87460608,174.7607184
8:00 pm,Mon,Burglary,Balmoral,2022-12-26,1,-36.87884808,174.7481807
5:00 pm,Mon,Sexual Assault,Takapuna Central,2022-12-26,1,-36.78715695,174.7721798
9:00 am,Mon,Theft,Takanini South,2022-12-26,1,-37.05368479,174.9285399
8:00 pm,Mon,Battery,Remuera South,2022-12-26,1,-36.88966493,174.7940333
8:00 pm,Mon,Battery,Surrey Crescent,2022-12-26,1,-36.86393399,174.73337
11:00 am,Mon,Burglary,Mellons Bay,2022-12-26,1,-36.89054042,174.9255303
7:00 am,Mon,Theft,Henderson South,2022-12-26,1,-36.89345834,174.6252521
4:00 am,Mon,Burglary,Mt Wellington North,2022-12-26,1,-36.90178752,174.8388063
11:00 am,Mon,Theft,Henderson North,2022-12-26,1,-36.88416018,174.6444192
1:00 pm,Mon,Theft,Westlake,2022-12-26,1,-36.78365879,174.7518171
9:00 am,Mon,Theft,Auckland Central West,2022-12-26,1,-36.85069456,174.7594192
9:00 am,Mon,Theft,Dannemora,2022-12-26,1,-36.93171883,174.9128209
12:00 pm,Mon,Theft,Lake Pupuke,2022-12-26,1,-36.77263105,174.7732905
12:00 pm,Mon,Theft,Glen Innes West,2022-12-26,1,-36.87989051,174.8556205
12:00 am,Mon,Theft,Albany,2022-12-26,1,-36.73240961,174.6975466
1:00 am,Mon,Burglary,Ranui Domain,2022-12-26,1,-36.86130003,174.6110641
5:00 pm,Mon,Battery,Otara North,2022-12-26,1,-36.96107057,174.8721519
12:00 pm,Mon,Theft,Takanini North,2022-12-26,1,-37.03847972,174.9267812
2:00 pm,Mon,Theft,Millhouse,2022-12-26,1,-36.92720378,174.9148997
11:00 am,Mon,Theft,Rongomai,2022-12-26,1,-36.97569747,174.8962909
4:00 pm,Mon,Theft,Auckland Central West,2022-12-26,1,-36.84953992,174.7636654
9:00 pm,Mon,Battery,Rewiti,2022-12-26,2,-36.7604466,174.4227305
1:00 pm,Mon,Burglary,Unsworth Heights,2022-12-26,1,-36.75379476,174.715919
2:00 pm,Mon,Theft,Dingwall,2022-12-26,1,-36.96607834,174.8637728
4:00 am,Mon,Robbery,Newmarket,2022-12-26,2,-36.86974642,174.7772228
8:00 pm,Mon,Battery,Dingwall,2022-12-26,1,-36.97158639,174.8659856
11:00 am,Mon,Theft,Newmarket,2022-12-26,1,-36.86974642,174.7772228
5:00 am,Mon,Theft,Avondale West,2022-12-26,1,-36.89660939,174.6878896
2:00 pm,Mon,Theft,Balmoral,2022-12-26,1,-36.87698856,174.7515977
1:00 am,Mon,Burglary,Pakuranga Central,2022-12-26,1,-36.92248729,174.8833906
6:00 pm,Mon,Theft,Takanini North,2022-12-26,1,-37.03551859,174.9118552
10:00 am,Mon,Battery,Pukekohe North,2022-12-26,1,-37.18806279,174.9003511
10:00 pm,Mon,Burglary,Long Bay,2022-12-26,1,-36.67467755,174.7300063
9:00 pm,Mon,Robbery,Northcote South,2022-12-26,1,-36.81277276,174.7399771
3:00 pm,Mon,Burglary,New Lynn South,2022-12-26,1,-36.90965025,174.6750679
3:00 pm,Mon,Theft,Parnell West,2022-12-26,1,-36.85259162,174.7755829
6:00 pm,Mon,Theft,Waikowhai East,2022-12-26,1,-36.92616312,174.7465662
11:00 am,Mon,Theft,Whenuapai West,2022-12-26,1,-36.81004025,174.6053882
11:00 am,Mon,Theft,Whenuapai West,2022-12-26,2,-36.81004025,174.6053882
2:00 am,Mon,Battery,Papakura East,2022-12-26,1,-37.06366242,174.9682303
5:00 pm,Mon,Battery,Pukekohe North,2022-12-26,1,-37.19446052,174.8974938
6:00 pm,Mon,Theft,Auckland Central East,2022-12-26,1,-36.8505014,174.7658817
1:00 pm,Mon,Theft,Burbank,2022-12-26,1,-37.02272135,174.8651843
12:00 am,Mon,Battery,Oranga,2022-12-26,1,-36.91436717,174.7950119
11:00 am,Mon,Theft,Silverdale Central,2022-12-26,1,-36.63642339,174.6678234
6:00 pm,Mon,Theft,Newmarket,2022-12-26,1,-36.86594546,174.7799299
7:00 pm,Mon,Theft,Lynnmall,2022-12-26,1,-36.90844118,174.6836551
11:00 am,Mon,Theft,Manukau Central,2022-12-26,1,-36.99207534,174.8805324
3:00 pm,Mon,Theft,Rewarewa,2022-12-26,1,-36.91715569,174.6855953
11:00 am,Mon,Theft,Papatoetoe West,2022-12-26,1,-36.9797148,174.8489109
1:00 pm,Mon,Battery,Manukau Central,2022-12-26,1,-36.99207534,174.8805324
6:00 am,Mon,Theft,Manukau Central,2022-12-26,1,-36.99207534,174.8805324
1:00 pm,Mon,Theft,Meadowland,2022-12-26,1,-36.91499379,174.9290578
12:00 am,Mon,Theft,Westmere,2022-12-26,1,-36.85779937,174.7297607
2:00 pm,Mon,Theft,Auckland Harbourside,2022-12-26,1,-36.84589383,174.7730315
9:00 am,Mon,Burglary,Three Kings,2022-12-26,1,-36.89991129,174.742182
5:00 pm,Mon,Theft,Henderson North,2022-12-26,1,-36.87611923,174.6334762
3:00 pm,Mon,Burglary,Homai East,2022-12-26,1,-37.01526089,174.8848779
3:00 pm,Mon,Burglary,Glen Eden East,2022-12-26,1,-36.91203138,174.6549735
8:00 am,Mon,Burglary,Glen Innes West,2022-12-26,1,-36.87533736,174.8616225
11:00 am,Mon,Theft,Fairdene,2022-12-26,1,-36.86601957,174.6314457
2:00 pm,Mon,Theft,Waiata,2022-12-26,1,-36.88108391,174.809088
12:00 pm,Mon,Theft,Auckland Central West,2022-12-26,1,-36.85333247,174.7595595
12:00 pm,Mon,Theft,Howick Central,2022-12-26,1,-36.89760379,174.9235058
10:00 pm,Mon,Burglary,Mt Hobson,2022-12-26,1,-36.87642544,174.779608
3:00 pm,Mon,Theft,Howick Central,2022-12-26,1,-36.89691737,174.9319592
2:00 pm,Mon,Theft,Henderson South,2022-12-26,2,-36.88250124,174.6319525
5:00 pm,Mon,Theft,Owairaka East,2022-12-26,1,-36.89679023,174.7203683
9:00 am,Mon,Theft,Henderson South,2022-12-26,1,-36.88548358,174.6330337
1:00 pm,Mon,Theft,Henderson South,2022-12-26,1,-36.88250124,174.6319525
5:00 pm,Mon,Theft,Glenfield North,2022-12-26,1,-36.77577314,174.7415567
6:00 am,Mon,Theft,Kohimarama West,2022-12-26,1,-36.85971887,174.8442738
12:00 pm,Mon,Theft,Puhinui North,2022-12-26,2,-36.98376042,174.8647205
1:00 pm,Mon,Battery,Auckland Central East,2022-12-26,1,-36.8526235,174.7662667
3:00 pm,Mon,Theft,Wesley,2022-12-26,1,-36.91330365,174.7296208
2:00 am,Mon,Theft,Grange,2022-12-26,2,-36.95611089,174.8548423
2:00 pm,Mon,Theft,Pinehill,2022-12-26,1,-36.73007535,174.7186223
2:00 am,Mon,Burglary,Grange,2022-12-26,1,-36.95611089,174.8548423
3:00 pm,Mon,Theft,Newmarket,2022-12-26,1,-36.86199968,174.7690423
6:00 pm,Mon,Battery,Orakei North,2022-12-26,1,-36.85404552,174.8110512
2:00 pm,Mon,Theft,Target Road,2022-12-26,1,-36.7619726,174.7354757
7:00 pm,Mon,Theft,Silverdale Central,2022-12-26,1,-36.61364383,174.6774404
6:00 pm,Mon,Battery,Papakura North,2022-12-26,1,-37.05428167,174.9349807
8:00 pm,Mon,Theft,Auckland Harbourside,2022-12-26,1,-36.84743349,174.7773225
11:00 pm,Mon,Theft,Mangere East,2022-12-26,1,-36.96456002,174.8394915
12:00 am,Mon,Theft,Auckland Central West,2022-12-26,1,-36.8514429,174.7566711
1:00 pm,Mon,Theft,Lynnmall,2022-12-26,1,-36.90844118,174.6836551
12:00 am,Mon,Theft,Bledisloe Park,2022-12-26,1,-37.22485865,174.9031762
2:00 pm,Mon,Theft,Epsom North,2022-12-26,1,-36.8726555,174.7756962
10:00 pm,Mon,Battery,Auckland Harbourside,2022-12-26,1,-36.8449602,174.7621417
9:00 am,Mon,Theft,Wiri,2022-12-26,1,-37.00676983,174.8947162
5:00 pm,Mon,Theft,Mangere South,2022-12-26,2,-37.0081395,174.800377
2:00 pm,Mon,Theft,Pukekohe North,2022-12-26,1,-37.2011986,174.9020258
6:00 am,Mon,Theft,Takanini North,2022-12-26,1,-37.03784145,174.9144793
4:00 pm,Mon,Theft,Mill Road,2022-12-26,1,-37.01136783,174.920967
4:00 pm,Mon,Theft,Onehunga South East,2022-12-26,1,-36.92122117,174.7860202
1:00 pm,Mon,Theft,Te Atatu Central,2022-12-26,1,-36.85420235,174.6555449
8:00 pm,Mon,Theft,Sunnybrae,2022-12-26,1,-36.78494849,174.7381624
6:00 pm,Mon,Theft,Highland Park,2022-12-26,1,-36.89887545,174.9075079
9:00 pm,Mon,Theft,Mangere South,2022-12-26,1,-37.0081395,174.800377
12:00 pm,Mon,Theft,Hingaia,2022-12-26,1,-37.06581128,174.9166922
9:00 am,Mon,Theft,Parnell East,2022-12-26,1,-36.86411726,174.7846865
12:00 pm,Mon,Theft,Hillsborough East,2022-12-26,1,-36.91362522,174.7707963
4:00 pm,Mon,Theft,Mt Wellington North,2022-12-26,1,-36.90709181,174.8374239
4:00 am,Mon,Theft,Grafton East,2022-12-26,1,-36.85906957,174.7702502
5:00 pm,Mon,Battery,Leabank,2022-12-26,1,-37.03614784,174.8886017
5:00 pm,Mon,Theft,Mt Wellington South,2022-12-26,2,-36.91659477,174.8418528
5:00 am,Mon,Theft,Freemans Bay,2022-12-26,1,-36.85875403,174.7526511
3:00 pm,Mon,Theft,Randwick Park,2022-12-26,1,-37.02583272,174.9128217
8:00 pm,Mon,Theft,Pukekohe North,2022-12-26,1,-37.19919774,174.9023929
9:00 am,Mon,Battery,Auckland Central West,2022-12-26,1,-36.8510928,174.7613292
9:00 pm,Mon,Burglary,Freemans Bay,2022-12-26,1,-36.85875403,174.7526511
9:00 pm,Mon,Theft,Westmere,2022-12-26,1,-36.85398092,174.7312856
1:00 pm,Mon,Theft,Point Chevalier East,2022-12-26,1,-36.86854132,174.7123863
6:00 pm,Mon,Theft,Point Chevalier East,2022-12-26,1,-36.86854132,174.7123863
5:00 pm,Mon,Theft,Te Atatu Central,2022-12-26,2,-36.84204752,174.6537613
2:00 pm,Mon,Theft,Pukekohe North,2022-12-26,1,-37.19919774,174.9023929
8:00 pm,Sun,Theft,Glendene South,2022-12-25,1,-36.89885808,174.6515699
7:00 pm,Sun,Theft,Hauraki,2022-12-25,1,-36.79714232,174.7777131
4:00 pm,Sun,Theft,Pinehill,2022-12-25,1,-36.72887189,174.7246394
7:00 pm,Sun,Theft,Papakura Central,2022-12-25,1,-37.06420019,174.9442681
7:00 am,Sun,Theft,Harania West,2022-12-25,1,-36.96626759,174.8244719
5:00 pm,Sun,Theft,Auckland Central West,2022-12-25,2,-36.8471633,174.7568529
12:00 am,Sun,Theft,Palm Heights,2022-12-25,1,-36.88896017,174.6135317
12:00 am,Sun,Burglary,Freemans Bay,2022-12-25,1,-36.85425854,174.7490533
6:00 pm,Sun,Theft,Epsom Central,2022-12-25,1,-36.8864333,174.7728457
3:00 am,Sun,Burglary,Kauri Park,2022-12-25,1,-36.81099863,174.724592
11:00 am,Sun,Theft,Albany,2022-12-25,1,-36.72826501,174.7083748
2:00 pm,Sun,Theft,Dannemora,2022-12-25,1,-36.93171883,174.9128209
5:00 am,Sun,Theft,Donegal Park,2022-12-25,1,-36.9806886,174.9163457
5:00 pm,Sun,Theft,Pukekohe North,2022-12-25,1,-37.1991672,174.9085453
12:00 am,Sun,Battery,Takanini North,2022-12-25,1,-37.03868549,174.9285857
1:00 pm,Sun,Theft,Harania West,2022-12-25,1,-36.96626759,174.8244719
6:00 pm,Sun,Theft,Owairaka East,2022-12-25,1,-36.89357189,174.7198286
12:00 am,Sun,Robbery,Albany,2022-12-25,1,-36.72363854,174.7089796
1:00 pm,Sun,Theft,Ponsonby East,2022-12-25,1,-36.85257693,174.7429211
12:00 pm,Sun,Theft,Mt Wellington West,2022-12-25,1,-36.89564144,174.8398806
3:00 am,Sun,Burglary,Northcote South,2022-12-25,1,-36.80911558,174.7388128
10:00 pm,Sun,Battery,Favona South,2022-12-25,1,-36.95493516,174.8098728
2:00 am,Sun,Battery,Viscount,2022-12-25,1,-36.96774904,174.7896222
7:00 pm,Sun,Theft,Pukekohe North,2022-12-25,1,-37.19919774,174.9023929
12:00 pm,Sun,Theft,Homai East,2022-12-25,1,-37.02864837,174.8793094
2:00 am,Sun,Burglary,Wellsford,2022-12-25,1,-36.29141472,174.5211986
2:00 pm,Sun,Theft,Mt Wellington South,2022-12-25,1,-36.91659477,174.8418528
8:00 pm,Sun,Theft,Lynnmall,2022-12-25,1,-36.91053164,174.6813962
6:00 pm,Sun,Theft,Glendene North,2022-12-25,1,-36.88929899,174.6511074
3:00 pm,Sun,Theft,Bledisloe Park,2022-12-25,1,-37.20706571,174.9029184
2:00 am,Sun,Burglary,Sunnybrae,2022-12-25,1,-36.793358,174.7506035
10:00 am,Sun,Burglary,Onehunga North East,2022-12-25,1,-36.91274437,174.7875477
2:00 am,Sun,Burglary,Kaukapakapa,2022-12-25,1,-36.63103243,174.4961828
2:00 pm,Sun,Theft,Henderson South,2022-12-25,1,-36.88065872,174.6323057
10:00 am,Sun,Theft,Pukekohe North,2022-12-25,2,-37.19919774,174.9023929
11:00 am,Sun,Theft,Hingaia,2022-12-25,1,-37.06581128,174.9166922
12:00 am,Sun,Theft,Northcross,2022-12-25,1,-36.72405404,174.720461
6:00 am,Sun,Battery,Papakura East,2022-12-25,1,-37.06203701,174.959414
5:00 pm,Sun,Theft,Rosehill,2022-12-25,1,-37.08795946,174.9400052
1:00 pm,Sun,Theft,Pinehill,2022-12-25,1,-36.73007535,174.7186223
4:00 pm,Sun,Theft,Gulf Harbour,2022-12-25,1,-36.60958529,174.8061983
2:00 am,Sun,Battery,Waimumu North,2022-12-25,1,-36.84460651,174.6235394
8:00 pm,Sun,Burglary,Northcote South,2022-12-25,1,-36.81495818,174.7461463
2:00 am,Sun,Burglary,Pukekohe West,2022-12-25,1,-37.21293196,174.8960337
2:00 am,Sun,Battery,Massey Park,2022-12-25,1,-37.06062193,174.9550702
2:00 am,Sun,Battery,Red Beach West,2022-12-25,1,-36.61233925,174.6931319
2:00 pm,Sun,Burglary,Howick South,2022-12-25,1,-36.91115358,174.9254026
3:00 pm,Sun,Theft,Auckland Harbourside,2022-12-25,2,-36.84354482,174.7646723
11:00 pm,Sun,Theft,Roberton,2022-12-25,1,-36.89195245,174.6969147
12:00 pm,Sun,Theft,Pukekohe North,2022-12-25,1,-37.19919774,174.9023929
10:00 pm,Sun,Battery,Waimumu North,2022-12-25,1,-36.83892572,174.6112334
9:00 pm,Sun,Battery,Takapuna Central,2022-12-25,1,-36.79208037,174.7732179
5:00 pm,Sun,Theft,Glenfield Central,2022-12-25,1,-36.78417869,174.723284
7:00 am,Sun,Theft,Bombay,2022-12-25,1,-37.18705979,174.9772089
3:00 pm,Sun,Theft,Wade Heads,2022-12-25,1,-36.63646204,174.7463642
2:00 am,Sun,Burglary,Mangere Bridge,2022-12-25,1,-36.94237374,174.7862977
2:00 pm,Sun,Burglary,Massey West,2022-12-25,1,-36.82874306,174.5876855
1:00 pm,Sun,Theft,Pukekohe North,2022-12-25,1,-37.19919774,174.9023929
4:00 pm,Sun,Theft,Silverdale Central,2022-12-25,3,-36.61364383,174.6774404
8:00 pm,Sun,Battery,Browns Bay,2022-12-25,1,-36.71776302,174.746992
1:00 am,Sun,Burglary,Roberton,2022-12-25,1,-36.88729069,174.6948683
10:00 am,Sun,Theft,Royal Oak,2022-12-25,1,-36.90998949,174.7745561
6:00 am,Sun,Theft,Otahuhu West,2022-12-25,1,-36.93804715,174.8357571
5:00 pm,Sun,Theft,Waiuku East,2022-12-25,1,-37.24747792,174.7318433
9:00 am,Sun,Burglary,Auckland Central East,2022-12-25,1,-36.85255761,174.7645777
4:00 pm,Sun,Theft,St Lukes,2022-12-25,1,-36.87619645,174.7349193
3:00 am,Sun,Burglary,Orakei North,2022-12-25,1,-36.85595509,174.8155421
3:00 pm,Sun,Theft,Silverdale Central,2022-12-25,1,-36.61364383,174.6774404
5:00 pm,Sun,Theft,Glenbrook,2022-12-25,1,-37.21034902,174.7661945
3:00 am,Sun,Theft,Edmonton,2022-12-25,1,-36.86477406,174.6445031
5:00 pm,Sun,Battery,Auckland Harbourside,2022-12-25,1,-36.84597593,174.7725839
2:00 pm,Sun,Theft,Three Kings,2022-12-25,1,-36.90304236,174.7406062
9:00 pm,Sun,Theft,Rongomai,2022-12-25,1,-36.97235229,174.8923775
10:00 am,Sun,Theft,Greenmount,2022-12-25,1,-36.93011926,174.9090076
12:00 pm,Sun,Theft,Ponsonby West,2022-12-25,1,-36.847352,174.7329433
4:00 pm,Sun,Theft,Henderson South,2022-12-25,1,-36.88292606,174.6345496
6:00 am,Sun,Burglary,Manurewa Central,2022-12-25,1,-37.02373294,174.8950271
4:00 pm,Sun,Burglary,Hingaia,2022-12-25,1,-37.06581128,174.9166922
6:00 pm,Sun,Theft,Highland Park,2022-12-25,1,-36.89887545,174.9075079
12:00 pm,Sun,Theft,Target Road,2022-12-25,1,-36.76748455,174.7385259
8:00 pm,Sun,Theft,Mangere Central,2022-12-25,1,-36.97479443,174.7945789
12:00 am,Sun,Robbery,Royal Heights,2022-12-25,1,-36.83225652,174.6245932
7:00 pm,Sun,Theft,Glenfield North,2022-12-25,1,-36.77471316,174.7434799
4:00 am,Sun,Burglary,Mt Eden North,2022-12-25,1,-36.87086601,174.762535
5:00 am,Sun,Robbery,Homai East,2022-12-25,1,-37.01758759,174.8851643
1:00 am,Sun,Theft,Arahanga,2022-12-25,1,-36.95769815,174.7915556
9:00 am,Sun,Burglary,Avondale South,2022-12-25,1,-36.91470471,174.6951836
4:00 pm,Sun,Burglary,Auckland Central West,2022-12-25,1,-36.84828715,174.7644706
4:00 pm,Sun,Theft,Ellerslie South,2022-12-25,1,-36.89642477,174.8027213
5:00 pm,Sun,Robbery,Arch Hill,2022-12-25,1,-36.86736053,174.7411084
8:00 am,Sun,Theft,Lynnmall,2022-12-25,1,-36.91206454,174.6787658
10:00 am,Sun,Theft,Pukekohe North,2022-12-25,1,-37.2011986,174.9020258
4:00 pm,Sun,Theft,Takanini South,2022-12-25,1,-37.04898689,174.9294623
